Type,Virus Family,SHA-256,Benign Tasks,Duration,No. of Commands,Read Traffic,Write Traffic,Disk Size,Victim Data,Source,OS,Recording_Index
RW,Zeppelin_824,824a76c39895bc3ad4f5dfc27fc3ac80d26514118c4669505a1f0cfdc8fdbcdc,User_files_wipe,1005,2141350,9,212,512GB,Set 3,In-house,Windows,975
RW,ATOMSILO_d9f7,d9f7bb98ad01c4775ec71ec66f5546de131735e6dba8122474cc6eb62320e47b,Anaconda_package,1002,1649510,59,65,512GB,Set 5,In-house,Windows,976
RW,Thanos_caf8,caf815381680cfa6afedcd7c7af5a5c838788b1c7ec593ce817114a25ab63441,Install_package,1003,4510010,46,51,512GB,Set 5,In-house,Windows,977
RW,ViceSociety_HelloKitty_c249,c2498845ed4b287fd0f95528926c8ee620ef0cbb5b27865b2007d6379ffe4323,"Do_git_repository, Disk indexing",1004,1760231,86,88,512GB,Set 4,In-house,Windows,978
RW,BlackBasta_c4c8,c4c8be0c939e4c24e11bad90549e3951b7969e78056d819425ca53e87af8d8ed,Compress_using_7z_sw,1003,1744673,47,54,512GB,Set 5,In-house,Windows,979
RW,MRAC_768c,768c09ad691d4af27f50934df5879166c08c0b18abf2c1a1c8561e8589a07c91,Anaconda_package,1008,3593009,168,177,512GB,Set 5,In-house,Windows,980
RW,LIKEAHORSE_6d2,6d2efda037fe23b1fe3a5bae44f5b9f7ddfdf621c5df6cb6999d801bbdf79b0f,"User_files_wipe, Disk indexing",1004,3051053,44,87,512GB,Set 4,In-house,Windows,981
RW,Alkhal_7a31,7a3175bed8d0e7ff9532430734875a83c2677c313a031ba67d38849d8e7bcc56,User_files_wipe,1003,2608298,34,96,100GB,Set 1,In-house,Windows,982
RW,AvosLocker_c0a4,c0a42741eef72991d9d0ee8b6c0531fc19151457a8b59bdcf7b6373d1fe56e02,User_files_wipe,1003,1803292,32,60,100GB,Set 1,In-house,Windows,983
RW,Mespinoza_7c77,7c774062bc55e2d0e869d5d69820aa6e3b759454dbc926475b4db6f7f2b6cb14,"Anaconda_package, Disk indexing",1003,3407597,35,38,100GB,Set 2,In-house,Windows,984
RW,Mespinoza_7c77,7c774062bc55e2d0e869d5d69820aa6e3b759454dbc926475b4db6f7f2b6cb14,Anaconda_package,1003,5053140,20,24,512GB,Set 5,In-house,Windows,985
RW,Sodinokibi_20d4,20d46f118a5e925f992932f20dd658e4d464ac8d8218f7fba683029d51761709,"Do_git_repository, Disk indexing",1002,319350,2,5,100GB,Set 2,In-house,Windows,986
RW,BlackMatter_730f,730f2d6243055c786d737bae0665267b962c64f57132e9ab401d6e7625c3d0a4,Install_package,1002,2235933,115,122,512GB,Set 3,In-house,Windows,987
RW,Hive_45f,45fe0ecf68262d5a8f4e75715f3311279c9f9b41e4f27b5ff471a59f06076254,User_files_wipe,1003,1460991,31,314,512GB,Set 3,In-house,Windows,988
RW,Hive_0302,03021ad0a5c1cf7dccc75be8bd9add34bbd38db7ce4e046cdf116b0590fbd5bf,Encrypt_using_aescrypt,1003,1448898,38,52,100GB,Set 1,In-house,Windows,989
RW,LockBit_786,786a4475e703e5c8d3d5cf05ca7071c579f856a1eb9afb3e4df359e7932b7170,Do_git_repository,1002,2048815,43,51,512GB,Set 5,In-house,Windows,990
RW,Sugar_09ad,09ad72ac1eedef1ee80aa857e300161bc701a2d06105403fb7f3992cbf37c8b9,Anaconda_package,1003,6307875,79,89,512GB,Set 3,In-house,Windows,991
RW,Thanos_8141,81411c9010f2adcb4758bac5ed6128d5a76b24689d477f6ed2c3003fd57e4f3b,"Compress_rar_using_winrar, Disk indexing",1003,3931237,64,68,512GB,Set 4,In-house,Windows,992
RW,BlackOut_ee13,ee13d59ae3601c948bd10560188447e6faaeef5336dcd605b52ee558ff2a8588,User_files_wipe,1002,4113782,19,80,512GB,Set 3,In-house,Windows,993
RW,Nefilim_fb3f,fb3f622cf5557364a0a3abacc3e9acf399b3631bf3630acb8132514c486751e7,"Encrypt_using_aescrypt, Disk indexing",1004,2597285,64,68,512GB,Set 4,In-house,Windows,994
RW,Alkhal_7a31,7a3175bed8d0e7ff9532430734875a83c2677c313a031ba67d38849d8e7bcc56,Encrypt_using_aescrypt,1004,2824523,43,48,100GB,Set 1,In-house,Windows,995
RW,BlackMatter_2aad,2aad85dbd4c79bd21c6218892552d5c9fb216293a251559ba59d45d56a01437c,"Compress_rar_using_winrar, Disk indexing",1002,1026251,40,43,100GB,Set 2,In-house,Windows,996
RW,Clop_bc1f,bc1f7ec9736f12281a57e3e1ee887850e1a373037ba39ff0589c6c50545dc485,"User_files_wipe, Disk indexing",1003,2256791,156,183,512GB,Set 4,In-house,Windows,997
RW,BianLian_46d3,46d340eaf6b78207e24b6011422f1a5b4a566e493d72365c6a1cace11c36b28b,Install_package,1006,2348652,36,47,100GB,Set 1,In-house,Windows,998
RW,Maze_6a22,6a22220c0fe5f578da11ce22945b63d93172b75452996defdc2ff48756bde6af,"Cmake_from_source, Disk indexing",1003,1178138,47,51,100GB,Set 2,In-house,Windows,999
RW,MRAC_768c,768c09ad691d4af27f50934df5879166c08c0b18abf2c1a1c8561e8589a07c91,"Install_package, Disk indexing",1004,1560799,51,56,100GB,Set 2,In-house,Windows,1000
RW,Diavol_7945,79456569b6aba9d00e641ce0067a0b18e4fe69232d6c356201d1ab62ebfe4c8f,Install_package,1004,4467714,43,53,512GB,Set 3,In-house,Windows,1001
RW,LockBit_dd8f,dd8fe3966ab4d2d6215c63b3ac7abf4673d9c19f2d9f35a6bf247922c642ec2d,"User_files_wipe, Disk indexing",1003,1180571,26,47,100GB,Set 2,In-house,Windows,1002
RW,Cuba_521c,521cfd987fb5ea2d11daedc2ecb2cc1f04d883dc4b10ed653cafbf747ccf1dce,Encrypt_using_aescrypt,1003,2289059,18,29,100GB,Set 1,In-house,Windows,1003
RW,LockBit_dd8f,dd8fe3966ab4d2d6215c63b3ac7abf4673d9c19f2d9f35a6bf247922c642ec2d,"Anaconda_package, Disk indexing",1003,1266340,28,32,100GB,Set 2,In-house,Windows,1004
RW,Sodinokibi_3b0c,3b0cf9bc480a7fc4a560ab26cd35a72313b1fa49bf6ef208c434a32b3f1588c4,Compress_using_7z_sw,1003,1087313,53,57,512GB,Set 5,In-house,Windows,1005
RW,Neshta_9317,9317dfe933c5c58703e0555320b047ca6c85b8bd2af03667cd4e42d1a0984726,"Install_package, Disk indexing",1002,1209326,29,29,100GB,Set 2,In-house,Windows,1006
RW,RanzyLocker_0db6,0db6f0721b23aba59852382dad8042be26832c7bb182d79f4734e17da3bcd5ee,User_files_wipe,1003,1985089,29,99,100GB,Set 1,In-house,Windows,1007
RW,Play_006,006ae41910887f0811a3ba2868ef9576bbd265216554850112319af878f06e55,"Cmake_from_source, Disk indexing",1004,3771003,44,54,512GB,Set 4,In-house,Windows,1008
RW,HelloXD_903c,903c04976fa6e6721c596354f383a4d4272c6730b29eee00b0ec599265963e74,"Install_package, Disk indexing",1006,3216668,49,60,512GB,Set 4,In-house,Windows,1009
RW,Maze_e8a0,e8a091a84dd2ea7ee429135ff48e9f48f7787637ccb79f6c3eb42f34588bc684,"Anaconda_package, Disk indexing",1003,3462322,67,73,512GB,Set 4,In-house,Windows,1010
RW,Sodinokibi_3b0c,3b0cf9bc480a7fc4a560ab26cd35a72313b1fa49bf6ef208c434a32b3f1588c4,"Cmake_from_source, Disk indexing",1003,1733507,62,68,512GB,Set 4,In-house,Windows,1011
RW,Diavol_2723,2723c9b143ef85be072e18f670e06335c45bdb0ba369381f97f96658ae3503b0,"Get_and_install_apps, Disk indexing",1004,2688432,31,36,100GB,Set 2,In-house,Windows,1012
RW,LockBit_4bb1,4bb152c96ba9e25f293bbc03c607918a4452231087053a8cb1a8accb1acc92fd,Do_git_repository,1003,1897478,5,15,100GB,Set 1,In-house,Windows,1013
RW,Maze_4e25,4e2554b448424859b508433e6c4a043718343febc7894a849f446dd197b47d1e,"Anaconda_package, Disk indexing",1003,1453085,41,47,100GB,Set 2,In-house,Windows,1014
RW,AvosLocker_f810,f810deb1ba171cea5b595c6d3f816127fb182833f7a08a98de93226d4f6a336f,Install_package,1004,1664937,33,38,100GB,Set 1,In-house,Windows,1015
RW,Thanos_4852,4852f22df095db43f2a92e99384ff7667020413e74f67fcbd42fca16f8f96f4c,Compress_using_7z_sw,1004,2309904,75,81,512GB,Set 3,In-house,Windows,1016
RW,Sodinokibi_20d4,20d46f118a5e925f992932f20dd658e4d464ac8d8218f7fba683029d51761709,Compress_using_7z_sw,1003,1185988,56,60,512GB,Set 5,In-house,Windows,1017
RW,Nefilim_fb3f,fb3f622cf5557364a0a3abacc3e9acf399b3631bf3630acb8132514c486751e7,Compress_using_7z_sw,1004,1394816,71,77,512GB,Set 5,In-house,Windows,1018
RW,Thanos_caf8,caf815381680cfa6afedcd7c7af5a5c838788b1c7ec593ce817114a25ab63441,Do_git_repository,1004,1334137,69,74,512GB,Set 5,In-house,Windows,1019
RW,LockBit_acad,acad2d9b291b5a9662aa1469f96995dc547a45e391af9c7fa24f5921b0128b2c,"Compress_using_7z_sw, Disk indexing",1003,1130578,3,7,100GB,Set 2,In-house,Windows,1020
RW,CryLock_4a47,4a47769cf06cd353a24bf01392a154fb5c9c97547e63382d1859f6b90448b2ba,Get_and_install_apps,1003,2743981,27,40,512GB,Set 3,In-house,Windows,1021
RW,MRAC_768c,768c09ad691d4af27f50934df5879166c08c0b18abf2c1a1c8561e8589a07c91,User_files_wipe,1002,2478459,36,103,100GB,Set 1,In-house,Windows,1022
RW,Diavol_7945,79456569b6aba9d00e641ce0067a0b18e4fe69232d6c356201d1ab62ebfe4c8f,"Do_git_repository, Disk indexing",1003,4744843,48,60,512GB,Set 4,In-house,Windows,1023
RW,Sodinokibi_b992,b9924321b4f05ec0b98e272ddd4f91feb69eb93c44186ca165a4d51beed91152,"Get_and_install_apps, Disk indexing",1003,898998,11,16,100GB,Set 2,In-house,Windows,1024
RW,Lorenz_1264,1264b40feaa824d5ba31cef3c8a4ede230c61ef71c8a7994875deefe32bd8b3d,Encrypt_using_aescrypt,1004,7378078,29,31,512GB,Set 5,In-house,Windows,1025
RW,RansomEXX_fa28,fa28436aaf459d16215dd2d96ea5756c09198216c52d90a7a20abde4e826909b,"User_files_wipe, Disk indexing",1003,912060,21,59,512GB,Set 4,In-house,Windows,1026
RW,Maze_e8a0,e8a091a84dd2ea7ee429135ff48e9f48f7787637ccb79f6c3eb42f34588bc684,Compress_rar_using_winrar,1005,3936894,94,100,512GB,Set 3,In-house,Windows,1027
RW,ViceSociety_HelloKitty_c249,c2498845ed4b287fd0f95528926c8ee620ef0cbb5b27865b2007d6379ffe4323,User_files_wipe,1003,1356325,47,90,512GB,Set 3,In-house,Windows,1028
RW,Diavol_7945,79456569b6aba9d00e641ce0067a0b18e4fe69232d6c356201d1ab62ebfe4c8f,"Cmake_from_source, Disk indexing",1003,4147034,38,49,512GB,Set 4,In-house,Windows,1029
RW,Sugar_1d4f,1d4f0f02e613ccbbc47e32967371aa00f8d3dfcf388c39f0c55a911b8256f654,Compress_using_7z_sw,1004,5855553,56,78,512GB,Set 3,In-house,Windows,1030
RW,Neshta_9317,9317dfe933c5c58703e0555320b047ca6c85b8bd2af03667cd4e42d1a0984726,"Cmake_from_source, Disk indexing",1003,1208046,29,31,100GB,Set 2,In-house,Windows,1031
RW,Hive_a45c,a45cfb48b6c6b9b40bc56daf553b91223610beed172485622755042a0948af49,User_files_wipe,1002,1309981,23,349,512GB,Set 3,In-house,Windows,1032
RW,Sodinokibi_9df3,9df39b3b2b0ed8ed469d028cc4269655d6b70aef8b22a308f34e1929e4b00992,"Anaconda_package, Disk indexing",1003,678928,24,27,100GB,Set 2,In-house,Windows,1033
RW,MRAC_768c,768c09ad691d4af27f50934df5879166c08c0b18abf2c1a1c8561e8589a07c91,Anaconda_package,1003,2507375,56,67,100GB,Set 1,In-house,Windows,1034
RW,Mespinoza_7c77,7c774062bc55e2d0e869d5d69820aa6e3b759454dbc926475b4db6f7f2b6cb14,"Encrypt_using_aescrypt, Disk indexing",1005,4911295,25,26,512GB,Set 4,In-house,Windows,1035
RW,Ransomare.Koxic_7a5,7a5e20e021dc29a07cad61f4d0bdb98e22749f13c3ace58220bfe978908bb7e9,Cmake_from_source,1003,1226593,14,21,100GB,Set 1,In-house,Windows,1036
RW,Sodinokibi_20d4,20d46f118a5e925f992932f20dd658e4d464ac8d8218f7fba683029d51761709,Install_package,1003,1341179,45,53,512GB,Set 5,In-house,Windows,1037
RW,Lorenz_edc2,edc2070fd8116f1df5c8d419189331ec606d10062818c5f3de865cd0f7d6db84,"Compress_rar_using_winrar, Disk indexing",1005,3265324,20,22,512GB,Set 4,In-house,Windows,1038
RW,Mespinoza_7c77,7c774062bc55e2d0e869d5d69820aa6e3b759454dbc926475b4db6f7f2b6cb14,"Cmake_from_source, Disk indexing",1003,3451563,16,18,512GB,Set 4,In-house,Windows,1039
RW,Diavol_2723,2723c9b143ef85be072e18f670e06335c45bdb0ba369381f97f96658ae3503b0,"User_files_wipe, Disk indexing",1004,2811464,28,94,100GB,Set 2,In-house,Windows,1040
RW,Maze_4263,4263eacd358d5ef9efacff1f63ff79487639136c0268938755a4bfe3f5797167,User_files_wipe,1004,1978374,94,252,512GB,Set 3,In-house,Windows,1041
RW,Nefilim_fb3f,fb3f622cf5557364a0a3abacc3e9acf399b3631bf3630acb8132514c486751e7,Get_and_install_apps,1003,1707184,41,47,100GB,Set 1,In-house,Windows,1042
RW,BianLian_eaf5,eaf5e26c5e73f3db82cd07ea45e4d244ccb3ec3397ab5263a1a74add7bbcb6e2,Compress_using_7z_sw,1006,2483257,38,46,100GB,Set 1,In-house,Windows,1043
RW,Karma_3462,34629751d8202be456dcf149b516afefc980a9128dd6096fd6286fee530a0d20,Cmake_from_source,1002,846654,41,43,512GB,Set 5,In-house,Windows,1044
RW,Alkhal_7a31,7a3175bed8d0e7ff9532430734875a83c2677c313a031ba67d38849d8e7bcc56,"Cmake_from_source, Disk indexing",1004,2092327,48,57,512GB,Set 4,In-house,Windows,1045
RW,Maze_3885,3885589a3c94d0475a6d994e4644e682f4cff93f8b4d65f37508ffe706861363,"Install_package, Disk indexing",1003,1153932,53,59,100GB,Set 2,In-house,Windows,1046
RW,Maze_3885,3885589a3c94d0475a6d994e4644e682f4cff93f8b4d65f37508ffe706861363,Anaconda_package,1003,1759117,134,139,512GB,Set 3,In-house,Windows,1047
RW,Mespinoza_44f1,44f1def68aef34687bfacf3668e56873f9d603fc6741d5da1209cc55bdc6f1f9,"User_files_wipe, Disk indexing",1005,3864562,14,39,100GB,Set 2,In-house,Windows,1048
RW,Diavol_b3d,b3da793a00eebaf8987fe2b759369e3d7ff02d91111c219c707bcb9709357637,Compress_using_7z_sw,1002,4608412,18,25,512GB,Set 5,In-house,Windows,1049
RW,Royal_44f5,44f5d313d353a2bfdebfb82af543f08ee713bed4e8aefc36518fd7563701008c,Cmake_from_source,1003,1460992,28,34,100GB,Set 1,In-house,Windows,1050
RW,RanzyLocker_0db6,0db6f0721b23aba59852382dad8042be26832c7bb182d79f4734e17da3bcd5ee,Encrypt_using_aescrypt,1003,2626774,66,70,512GB,Set 5,In-house,Windows,1051
RW,Play_006,006ae41910887f0811a3ba2868ef9576bbd265216554850112319af878f06e55,Cmake_from_source,1004,4276698,45,54,512GB,Set 3,In-house,Windows,1052
RW,Neshta_9317,9317dfe933c5c58703e0555320b047ca6c85b8bd2af03667cd4e42d1a0984726,Encrypt_using_aescrypt,1007,4845887,38,48,512GB,Set 5,In-house,Windows,1053
RW,Cuba_21ac,21acdace25d774297eeb8e1387189129c37581f7307cef986c8b12054d0dc46b,"User_files_wipe, Disk indexing",1004,1558139,29,95,100GB,Set 2,In-house,Windows,1054
RW,LockBit_786,786a4475e703e5c8d3d5cf05ca7071c579f856a1eb9afb3e4df359e7932b7170,Cmake_from_source,1003,1239973,4,8,100GB,Set 1,In-house,Windows,1055
RW,Nefilim_fb3f,fb3f622cf5557364a0a3abacc3e9acf399b3631bf3630acb8132514c486751e7,Compress_rar_using_winrar,1003,988908,80,84,512GB,Set 5,In-house,Windows,1056
RW,LockBit_0545,0545f842ca2eb77bcac0fd17d6d0a8c607d7dbc8669709f3096e5c1828e1c049,Anaconda_package,1004,1403748,6,11,512GB,Set 3,In-house,Windows,1057
RW,LockBit_dd8f,dd8fe3966ab4d2d6215c63b3ac7abf4673d9c19f2d9f35a6bf247922c642ec2d,"User_files_wipe, Disk indexing",1003,1524988,24,87,100GB,Set 2,In-house,Windows,1058
RW,RagnarLocker_041f,041fd213326dd5c10a16caf88ff076bb98c68c052284430fba5f601023d39a14,"Cmake_from_source, Disk indexing",1002,1801495,45,56,100GB,Set 2,In-house,Windows,1059
RW,Hive_0302,03021ad0a5c1cf7dccc75be8bd9add34bbd38db7ce4e046cdf116b0590fbd5bf,User_files_wipe,1004,1642709,20,356,512GB,Set 5,In-house,Windows,1060
RW,Thanos_8141,81411c9010f2adcb4758bac5ed6128d5a76b24689d477f6ed2c3003fd57e4f3b,Encrypt_using_aescrypt,1003,2380942,50,56,100GB,Set 1,In-house,Windows,1061
RW,Hive_460b,460b096aaf535b0b8f0224da0f04c7f7997c62bf715839a8012c1e1154a38984,Encrypt_using_aescrypt,1004,5340380,64,75,512GB,Set 3,In-house,Windows,1062
RW,Thanos_caf8,caf815381680cfa6afedcd7c7af5a5c838788b1c7ec593ce817114a25ab63441,Get_and_install_apps,1002,2385017,56,68,100GB,Set 1,In-house,Windows,1063
RW,CryLock_4a47,4a47769cf06cd353a24bf01392a154fb5c9c97547e63382d1859f6b90448b2ba,"Cmake_from_source, Disk indexing",1003,2611427,25,31,512GB,Set 4,In-house,Windows,1064
RW,DarkSide_f3f2,f3f25af554bedfa4ee2824bb858280282bd87828d446048619dc49fe061741b4,"User_files_wipe, Disk indexing",1005,2154007,40,108,512GB,Set 4,In-house,Windows,1065
RW,Royal_44f5,44f5d313d353a2bfdebfb82af543f08ee713bed4e8aefc36518fd7563701008c,Cmake_from_source,1003,4561908,49,55,512GB,Set 5,In-house,Windows,1066
RW,LockBit_dd8f,dd8fe3966ab4d2d6215c63b3ac7abf4673d9c19f2d9f35a6bf247922c642ec2d,Do_git_repository,1007,1909808,28,33,100GB,Set 1,In-house,Windows,1067
RW,BlackMatter_22d7,22d7d67c3af10b1a37f277ebabe2d1eb4fd25afbd6437d4377400e148bcc08d6,User_files_wipe,1003,1755174,119,205,512GB,Set 3,In-house,Windows,1068
RW,Sodinokibi_fd16,fd164c4c121371f94cfd3a034ad8cf8edc7c0f7141a8f4c9da1683d41b212a87,Cmake_from_source,1002,674457,45,48,512GB,Set 5,In-house,Windows,1069
RW,Maze_e8a0,e8a091a84dd2ea7ee429135ff48e9f48f7787637ccb79f6c3eb42f34588bc684,"Install_package, Disk indexing",1004,4090845,77,87,512GB,Set 4,In-house,Windows,1070
RW,BlackMatter_22d7,22d7d67c3af10b1a37f277ebabe2d1eb4fd25afbd6437d4377400e148bcc08d6,"User_files_wipe, Disk indexing",1003,1794850,58,111,512GB,Set 4,In-house,Windows,1071
RW,Karma_3462,34629751d8202be456dcf149b516afefc980a9128dd6096fd6286fee530a0d20,User_files_wipe,1003,1163097,10,190,512GB,Set 5,In-house,Windows,1072
RW,Cuba_521c,521cfd987fb5ea2d11daedc2ecb2cc1f04d883dc4b10ed653cafbf747ccf1dce,"Anaconda_package, Disk indexing",1008,1812304,19,26,512GB,Set 4,In-house,Windows,1073
RW,Play_dd10,dd101db5d9503f33a0c23d79da3642e999375748f7c1532e98c813b114bdfa1a,Encrypt_using_aescrypt,1003,3068628,25,34,512GB,Set 3,In-house,Windows,1074
RW,Sugar_09ad,09ad72ac1eedef1ee80aa857e300161bc701a2d06105403fb7f3992cbf37c8b9,Compress_using_7z_sw,1004,5594880,68,78,512GB,Set 5,In-house,Windows,1075
RW,Play_952f,952fec5f9e7137951700d7e4239728f903e360b3fdb0332deb9448bdc31c2f3f,"Compress_rar_using_winrar, Disk indexing",1004,3893011,43,51,512GB,Set 4,In-house,Windows,1076
RW,Sodinokibi_7c8c,7c8cb66e9e5ac66415273a48528e1b2f781003f2109b5d704254b9e91d745a34,"User_files_wipe, Disk indexing",1003,613122,10,35,100GB,Set 2,In-house,Windows,1077
RW,BianLian_eaf5,eaf5e26c5e73f3db82cd07ea45e4d244ccb3ec3397ab5263a1a74add7bbcb6e2,Install_package,1012,2463102,37,46,100GB,Set 1,In-house,Windows,1078
RW,BianLian_46d3,46d340eaf6b78207e24b6011422f1a5b4a566e493d72365c6a1cace11c36b28b,Install_package,1006,5087578,66,88,512GB,Set 3,In-house,Windows,1079
RW,Thanos_8141,81411c9010f2adcb4758bac5ed6128d5a76b24689d477f6ed2c3003fd57e4f3b,User_files_wipe,1004,1358472,32,232,512GB,Set 3,In-house,Windows,1080
RW,Cerber_078d,078de7d019f5f1e546aa29af7123643bd250341af71506e6256dfee8f245a2a7,Do_git_repository,1003,4097160,17,24,100GB,Set 1,In-house,Windows,1081
RW,MedusaLocker_f5fb,f5fb7fa5231c18f0951c755c4cb0ec07b0889b5e320f42213cbf6bbbe499ad31,User_files_wipe,1003,2614740,33,95,100GB,Set 1,In-house,Windows,1082
RW,AvosLocker_f810,f810deb1ba171cea5b595c6d3f816127fb182833f7a08a98de93226d4f6a336f,User_files_wipe,1004,2257464,36,101,100GB,Set 1,In-house,Windows,1083
RW,Lorenz_edc2,edc2070fd8116f1df5c8d419189331ec606d10062818c5f3de865cd0f7d6db84,"Compress_rar_using_winrar, Disk indexing",1003,2558166,31,34,100GB,Set 2,In-house,Windows,1084
RW,BlackOut_ee13,ee13d59ae3601c948bd10560188447e6faaeef5336dcd605b52ee558ff2a8588,"Get_and_install_apps, Disk indexing",1003,2918514,41,46,100GB,Set 2,In-house,Windows,1085
RW,Mespinoza_0433,0433efd9ba06378eb6eae864c85aafc8b6de79ef6512345294e9e379cc054c3d,Anaconda_package,1005,5355970,20,24,512GB,Set 5,In-house,Windows,1086
RW,Sodinokibi_cb4,cb4af8d6d57163b0322bd033b36379f805bdb59ec550049ea568cc0a7dfe52cd,Get_and_install_apps,1004,1079690,11,17,100GB,Set 1,In-house,Windows,1087
RW,MRAC_768c,768c09ad691d4af27f50934df5879166c08c0b18abf2c1a1c8561e8589a07c91,"User_files_wipe, Disk indexing",1005,1642963,52,75,100GB,Set 2,In-house,Windows,1088
RW,WannaCry_d103,d103b20fa13c87e498887db5bc54d0a69829bdbe54772e9ea621a9902122125d,Cmake_from_source,1003,3700087,38,46,512GB,Set 3,In-house,Windows,1089
RW,Conti_24ac,24ac73821de77cc9644d2ac40e97067ff63f625b5f20e085ad10535e47d7db59,"Get_and_install_apps, Disk indexing",1003,1627939,101,93,512GB,Set 4,In-house,Windows,1090
RW,Hive_a45c,a45cfb48b6c6b9b40bc56daf553b91223610beed172485622755042a0948af49,Get_and_install_apps,1005,1411267,41,296,512GB,Set 3,In-house,Windows,1091
RW,Neshta_9317,9317dfe933c5c58703e0555320b047ca6c85b8bd2af03667cd4e42d1a0984726,Get_and_install_apps,1003,1560829,25,32,100GB,Set 1,In-house,Windows,1092
RW,Neshta_9317,9317dfe933c5c58703e0555320b047ca6c85b8bd2af03667cd4e42d1a0984726,Anaconda_package,1004,1227657,39,45,512GB,Set 5,In-house,Windows,1093
RW,Cuba_521c,521cfd987fb5ea2d11daedc2ecb2cc1f04d883dc4b10ed653cafbf747ccf1dce,"Get_and_install_apps, Disk indexing",1005,1760739,17,25,512GB,Set 4,In-house,Windows,1094
RW,ATOMSILO_d9f7,d9f7bb98ad01c4775ec71ec66f5546de131735e6dba8122474cc6eb62320e47b,Anaconda_package,1003,2184343,56,66,100GB,Set 1,In-house,Windows,1095
RW,RansomEXX_fa28,fa28436aaf459d16215dd2d96ea5756c09198216c52d90a7a20abde4e826909b,"Cmake_from_source, Disk indexing",1002,935944,22,29,512GB,Set 4,In-house,Windows,1096
RW,Maze_3885,3885589a3c94d0475a6d994e4644e682f4cff93f8b4d65f37508ffe706861363,Encrypt_using_aescrypt,1003,2116239,58,62,100GB,Set 1,In-house,Windows,1097
RW,Ransomare.Makop_a617,a617fdbff227afe8c89ba96d34724fb03c0c08857c508c8c80f3fedc916fe2b4,Get_and_install_apps,1003,2563217,44,54,100GB,Set 1,In-house,Windows,1098
RW,Maze_4263,4263eacd358d5ef9efacff1f63ff79487639136c0268938755a4bfe3f5797167,Encrypt_using_aescrypt,1003,2391791,134,138,512GB,Set 5,In-house,Windows,1099
RW,ViceSociety_HelloKitty_fa72,fa722d0667418d68c4935e1461010a8f730f02fa1f595ee68bd0768fd5d1f8bb,User_files_wipe,1004,7391840,24,70,512GB,Set 5,In-house,Windows,1100
RW,LockBit_bdc2,bdc2801e747ee4dd2b50b1ecd3fa3eb53b6c8101ec37eff8d18e485a7f4a7bd0,Do_git_repository,1006,1633429,4,14,100GB,Set 1,In-house,Windows,1101
RW,BlackMatter_2aad,2aad85dbd4c79bd21c6218892552d5c9fb216293a251559ba59d45d56a01437c,Do_git_repository,1004,1787190,124,135,512GB,Set 3,In-house,Windows,1102
RW,LIKEAHORSE_6d2,6d2efda037fe23b1fe3a5bae44f5b9f7ddfdf621c5df6cb6999d801bbdf79b0f,Anaconda_package,1004,4363699,55,64,512GB,Set 3,In-house,Windows,1103
RW,Sodinokibi_fd16,fd164c4c121371f94cfd3a034ad8cf8edc7c0f7141a8f4c9da1683d41b212a87,Install_package,1004,1239389,13,21,100GB,Set 1,In-house,Windows,1104
RW,LockBit_bdc2,bdc2801e747ee4dd2b50b1ecd3fa3eb53b6c8101ec37eff8d18e485a7f4a7bd0,Cmake_from_source,1003,1108535,2,9,512GB,Set 5,In-house,Windows,1105
RW,LockBit_e216,e216372e4328f1cf5cf39a73540b508adc8d777fef90ca77af635c2331deb5cc,"Anaconda_package, Disk indexing",1003,1916911,38,41,512GB,Set 4,In-house,Windows,1106
RW,DECAF_a471,a471fdf6b137a6035b2a2746703cd696089940698fd533860d34e71cc6586850,"Do_git_repository, Disk indexing",1002,1289012,49,48,100GB,Set 2,In-house,Windows,1107
RW,Sodinokibi_9b11,9b11711efed24b3c6723521a7d7eb4a52e4914db7420e278aa36e727459d59dd,Cmake_from_source,1004,1261646,28,37,100GB,Set 1,In-house,Windows,1108
RW,Maze_6a22,6a22220c0fe5f578da11ce22945b63d93172b75452996defdc2ff48756bde6af,Encrypt_using_aescrypt,1003,1995991,44,52,100GB,Set 1,In-house,Windows,1109
RW,Neshta_9317,9317dfe933c5c58703e0555320b047ca6c85b8bd2af03667cd4e42d1a0984726,"User_files_wipe, Disk indexing",1004,3524835,31,83,512GB,Set 4,In-house,Windows,1110
RW,ATOMSILO_d9f7,d9f7bb98ad01c4775ec71ec66f5546de131735e6dba8122474cc6eb62320e47b,Anaconda_package,1003,1399040,66,71,512GB,Set 3,In-house,Windows,1111
RW,WannaCry_be22,be22645c61949ad6a077373a7d6cd85e3fae44315632f161adc4c99d5a8e6844,"Do_git_repository, Disk indexing",1002,1545662,58,69,100GB,Set 2,In-house,Windows,1112
RW,Karma_4dec,4dec9a9044631caef283c7f39a576e4e5c1cc1e6a97ce5c60936a3a3d0097818,Encrypt_using_aescrypt,1005,2470653,68,75,512GB,Set 5,In-house,Windows,1113
RW,Mespinoza_7c77,7c774062bc55e2d0e869d5d69820aa6e3b759454dbc926475b4db6f7f2b6cb14,Cmake_from_source,1002,3108378,33,38,100GB,Set 1,In-house,Windows,1114
